x,y,time,u
0.940000,0.540000,0.050000,0.000484
0.960000,0.540000,0.050000,0.000209
0.980000,0.540000,0.050000,0.000000
0.000000,0.560000,0.050000,0.000000
0.020000,0.560000,0.050000,0.000108
0.040000,0.560000,0.050000,0.000254
0.060000,0.560000,0.050000,0.000484
0.080000,0.560000,0.050000,0.000860
0.100000,0.560000,0.050000,0.001476
0.120000,0.560000,0.050000,0.002463
0.140000,0.560000,0.050000,0.004004
0.160000,0.560000,0.050000,0.006347
0.180000,0.560000,0.050000,0.009809
0.200000,0.560000,0.050000,0.014775
0.220000,0.560000,0.050000,0.021692
0.240000,0.560000,0.050000,0.031035
0.260000,0.560000,0.050000,0.043265
0.280000,0.560000,0.050000,0.058761
0.300000,0.560000,0.050000,0.077742
0.320000,0.560000,0.050000,0.100184
0.340000,0.560000,0.050000,0.125738
0.360000,0.560000,0.050000,0.153682
0.380000,0.560000,0.050000,0.182907
0.400000,0.560000,0.050000,0.211962
0.420000,0.560000,0.050000,0.239156
0.440000,0.560000,0.050000,0.262711
0.460000,0.560000,0.050000,0.280951
0.480000,0.560000,0.050000,0.292501
0.500000,0.560000,0.050000,0.296456
0.520000,0.560000,0.050000,0.292501
0.540000,0.560000,0.050000,0.280951
0.560000,0.560000,0.050000,0.262711
0.580000,0.560000,0.050000,0.239156
0.600000,0.560000,0.050000,0.211962
0.620000,0.560000,0.050000,0.182907
0.640000,0.560000,0.050000,0.153682
0.660000,0.560000,0.050000,0.125738
0.680000,0.560000,0.050000,0.100184
0.700000,0.560000,0.050000,0.077742
0.720000,0.560000,0.050000,0.058761
0.740000,0.560000,0.050000,0.043265
0.760000,0.560000,0.050000,0.031035
0.780000,0.560000,0.050000,0.021692
0.800000,0.560000,0.050000,0.014775
0.820000,0.560000,0.050000,0.009808
0.840000,0.560000,0.050000,0.006346
0.860000,0.560000,0.050000,0.004002
0.880000,0.560000,0.050000,0.002459
0.900000,0.560000,0.050000,0.001468
0.920000,0.560000,0.050000,0.000844
0.940000,0.560000,0.050000,0.000453
0.960000,0.560000,0.050000,0.000196
0.980000,0.560000,0.050000,0.000000
0.000000,0.580000,0.050000,0.000000
0.020000,0.580000,0.050000,0.000099
0.040000,0.580000,0.050000,0.000231
0.060000,0.580000,0.050000,0.000440
0.080000,0.580000,0.050000,0.000783
0.100000,0.580000,0.050000,0.001343
0.120000,0.580000,0.050000,0.002241
0.140000,0.580000,0.050000,0.003644
0.160000,0.580000,0.050000,0.005776
0.180000,0.580000,0.050000,0.008927
0.200000,0.580000,0.050000,0.013447
0.220000,0.580000,0.050000,0.019743
0.240000,0.580000,0.050000,0.028248
0.260000,0.580000,0.050000,0.039380
0.280000,0.580000,0.050000,0.053486
0.300000,0.580000,0.050000,0.070765
0.320000,0.580000,0.050000,0.091194
0.340000,0.580000,0.050000,0.114457
0.360000,0.580000,0.050000,0.139896
0.380000,0.580000,0.050000,0.166502
0.400000,0.580000,0.050000,0.192954
0.420000,0.580000,0.050000,0.217712
0.440000,0.580000,0.050000,0.239156
0.460000,0.580000,0.050000,0.255762
0.480000,0.580000,0.050000,0.266278
0.500000,0.580000,0.050000,0.269878
0.520000,0.580000,0.050000,0.266278
0.540000,0.580000,0.050000,0.255762
0.560000,0.580000,0.050000,0.239156
0.580000,0.580000,0.050000,0.217712
0.600000,0.580000,0.050000,0.192954
0.620000,0.580000,0.050000,0.166502
0.640000,0.580000,0.050000,0.139896
0.660000,0.580000,0.050000,0.114457
0.680000,0.580000,0.050000,0.091194
0.700000,0.580000,0.050000,0.070765
0.720000,0.580000,0.050000,0.053486
0.740000,0.580000,0.050000,0.039380
0.760000,0.580000,0.050000,0.028248
0.780000,0.580000,0.050000,0.019743
0.800000,0.580000,0.050000,0.013447
0.820000,0.580000,0.050000,0.008926
0.840000,0.580000,0.050000,0.005776
0.860000,0.580000,0.050000,0.003642
0.880000,0.580000,0.050000,0.002237
0.900000,0.580000,0.050000,0.001336
0.920000,0.580000,0.050000,0.000768
0.940000,0.580000,0.050000,0.000412
0.960000,0.580000,0.050000,0.000178
0.980000,0.580000,0.050000,0.000000
0.000000,0.600000,0.050000,0.000000
0.020000,0.600000,0.050000,0.000087
0.040000,0.600000,0.050000,0.000205
0.060000,0.600000,0.050000,0.000390
0.080000,0.600000,0.050000,0.000693
0.100000,0.600000,0.050000,0.001190
0.120000,0.600000,0.050000,0.001985
0.140000,0.600000,0.050000,0.003228
0.160000,0.600000,0.050000,0.005117
0.180000,0.600000,0.050000,0.007909
0.200000,0.600000,0.050000,0.011914
0.220000,0.600000,0.050000,0.017493
0.240000,0.600000,0.050000,0.025030
0.260000,0.600000,0.050000,0.034895
0.280000,0.600000,0.050000,0.047396
0.300000,0.600000,0.050000,0.062710
0.320000,0.600000,0.050000,0.080816
0.340000,0.600000,0.050000,0.101435
0.360000,0.600000,0.050000,0.123982
0.380000,0.600000,0.050000,0.147564
0.400000,0.600000,0.050000,0.171010
0.420000,0.600000,0.050000,0.192954
0.440000,0.600000,0.050000,0.211962
0.460000,0.600000,0.050000,0.226682
0.480000,0.600000,0.050000,0.236002
0.500000,0.600000,0.050000,0.239194
0.520000,0.600000,0.050000,0.236002
0.540000,0.600000,0.050000,0.226682
0.560000,0.600000,0.050000,0.211962
0.580000,0.600000,0.050000,0.192954
0.600000,0.600000,0.050000,0.171010
0.620000,0.600000,0.050000,0.147564
0.640000,0.600000,0.050000,0.123982
0.660000,0.600000,0.050000,0.101435
0.680000,0.600000,0.050000,0.080816
0.700000,0.600000,0.050000,0.062710
0.720000,0.600000,0.050000,0.047396
0.740000,0.600000,0.050000,0.034895
0.760000,0.600000,0.050000,0.025030
0.780000,0.600000,0.050000,0.017493
0.800000,0.600000,0.050000,0.011914
0.820000,0.600000,0.050000,0.007909
0.840000,0.600000,0.050000,0.005117
0.860000,0.600000,0.050000,0.003227
0.880000,0.600000,0.050000,0.001982
0.900000,0.600000,0.050000,0.001183
0.920000,0.600000,0.050000,0.000680
0.940000,0.600000,0.050000,0.000365
0.960000,0.600000,0.050000,0.000158
0.980000,0.600000,0.050000,0.000000
0.000000,0.620000,0.050000,0.000000
0.020000,0.620000,0.050000,0.000075
0.040000,0.620000,0.050000,0.000177
0.060000,0.620000,0.050000,0.000336
0.080000,0.620000,0.050000,0.000598
0.100000,0.620000,0.050000,0.001026
0.120000,0.620000,0.050000,0.001712
0.140000,0.620000,0.050000,0.002784
0.160000,0.620000,0.050000,0.004414
0.180000,0.620000,0.050000,0.006822
0.200000,0.620000,0.050000,0.010277
0.220000,0.620000,0.050000,0.015091
0.240000,0.620000,0.050000,0.021593
0.260000,0.620000,0.050000,0.030105
0.280000,0.620000,0.050000,0.040891
0.300000,0.620000,0.050000,0.054105
0.320000,0.620000,0.050000,0.069729
0.340000,0.620000,0.050000,0.087522
0.360000,0.620000,0.050000,0.106979
0.380000,0.620000,0.050000,0.127330
0.400000,0.620000,0.050000,0.147564
0.420000,0.620000,0.050000,0.166502
0.440000,0.620000,0.050000,0.182907
0.460000,0.620000,0.050000,0.195610
0.480000,0.620000,0.050000,0.203654
0.500000,0.620000,0.050000,0.206409
0.520000,0.620000,0.050000,0.203654
0.540000,0.620000,0.050000,0.195610
0.560000,0.620000,0.050000,0.182907
0.580000,0.620000,0.050000,0.166502
0.600000,0.620000,0.050000,0.147564
0.620000,0.620000,0.050000,0.127330
0.640000,0.620000,0.050000,0.106979
0.660000,0.620000,0.050000,0.087522
0.680000,0.620000,0.050000,0.069729
0.700000,0.620000,0.050000,0.054105
0.720000,0.620000,0.050000,0.040891
0.740000,0.620000,0.050000,0.030105
0.760000,0.620000,0.050000,0.021593
0.780000,0.620000,0.050000,0.015091
0.800000,0.620000,0.050000,0.010277
0.820000,0.620000,0.050000,0.006822
0.840000,0.620000,0.050000,0.004413
0.860000,0.620000,0.050000,0.002783
0.880000,0.620000,0.050000,0.001709
0.900000,0.620000,0.050000,0.001020
0.920000,0.620000,0.050000,0.000587
0.940000,0.620000,0.050000,0.000315
0.960000,0.620000,0.050000,0.000136
0.980000,0.620000,0.050000,0.000000
0.000000,0.640000,0.050000,0.000000
0.020000,0.640000,0.050000,0.000063
0.040000,0.640000,0.050000,0.000148
0.060000,0.640000,0.050000,0.000282
0.080000,0.640000,0.050000,0.000502
0.100000,0.640000,0.050000,0.000861
0.120000,0.640000,0.050000,0.001437
0.140000,0.640000,0.050000,0.002338
0.160000,0.640000,0.050000,0.003706
0.180000,0.640000,0.050000,0.005729
0.200000,0.640000,0.050000,0.008631
0.220000,0.640000,0.050000,0.012675
0.240000,0.640000,0.050000,0.018137
0.260000,0.640000,0.050000,0.025288
0.280000,0.640000,0.050000,0.034350
0.300000,0.640000,0.050000,0.045452
0.320000,0.640000,0.050000,0.058579
0.340000,0.640000,0.050000,0.073529
0.360000,0.640000,0.050000,0.089878
0.380000,0.640000,0.050000,0.106979
0.400000,0.640000,0.050000,0.123982
0.420000,0.640000,0.050000,0.139896
0.440000,0.640000,0.050000,0.153682
0.460000,0.640000,0.050000,0.164357
0.480000,0.640000,0.050000,0.171117
0.500000,0.640000,0.050000,0.173432
0.520000,0.640000,0.050000,0.171117
0.540000,0.640000,0.050000,0.164357
0.560000,0.640000,0.050000,0.153682
0.580000,0.640000,0.050000,0.139896
0.600000,0.640000,0.050000,0.123982
0.620000,0.640000,0.050000,0.106979
0.640000,0.640000,0.050000,0.089878
0.660000,0.640000,0.050000,0.073529
0.680000,0.640000,0.050000,0.058579
0.700000,0.640000,0.050000,0.045452
0.720000,0.640000,0.050000,0.034350
0.740000,0.640000,0.050000,0.025288
0.760000,0.640000,0.050000,0.018137
0.780000,0.640000,0.050000,0.012674
0.800000,0.640000,0.050000,0.008631
0.820000,0.640000,0.050000,0.005729
0.840000,0.640000,0.050000,0.003706
0.860000,0.640000,0.050000,0.002337
0.880000,0.640000,0.050000,0.001435
0.900000,0.640000,0.050000,0.000857
0.920000,0.640000,0.050000,0.000493
0.940000,0.640000,0.050000,0.000264
0.960000,0.640000,0.050000,0.000114
0.980000,0.640000,0.050000,0.000000
0.000000,0.660000,0.050000,0.000000
0.020000,0.660000,0.050000,0.000052
0.040000,0.660000,0.050000,0.000121
0.060000,0.660000,0.050000,0.000231
0.080000,0.660000,0.050000,0.000410
0.100000,0.660000,0.050000,0.000704
0.120000,0.660000,0.050000,0.001175
0.140000,0.660000,0.050000,0.001911
0.160000,0.660000,0.050000,0.003031
0.180000,0.660000,0.050000,0.004685
0.200000,0.660000,0.050000,0.007058
0.220000,0.660000,0.050000,0.010365
0.240000,0.660000,0.050000,0.014833
0.260000,0.660000,0.050000,0.020683
0.280000,0.660000,0.050000,0.028096
0.300000,0.660000,0.050000,0.037179
0.320000,0.660000,0.050000,0.047920
0.340000,0.660000,0.050000,0.060151
0.360000,0.660000,0.050000,0.073529
0.380000,0.660000,0.050000,0.087522
0.400000,0.660000,0.050000,0.101435
0.420000,0.660000,0.050000,0.114457
0.440000,0.660000,0.050000,0.125738
0.460000,0.660000,0.050000,0.134474
0.480000,0.660000,0.050000,0.140006
0.500000,0.660000,0.050000,0.141900
0.520000,0.660000,0.050000,0.140006
0.540000,0.660000,0.050000,0.134474
0.560000,0.660000,0.050000,0.125738
0.580000,0.660000,0.050000,0.114457
0.600000,0.660000,0.050000,0.101435
0.620000,0.660000,0.050000,0.087522
0.640000,0.660000,0.050000,0.073529
0.660000,0.660000,0.050000,0.060151
0.680000,0.660000,0.050000,0.047920
0.700000,0.660000,0.050000,0.037179
0.720000,0.660000,0.050000,0.028096
0.740000,0.660000,0.050000,0.020683
0.760000,0.660000,0.050000,0.014833
0.780000,0.660000,0.050000,0.010365
0.800000,0.660000,0.050000,0.007058
0.820000,0.660000,0.050000,0.004684
0.840000,0.660000,0.050000,0.003030
0.860000,0.660000,0.050000,0.001910
0.880000,0.660000,0.050000,0.001173
0.900000,0.660000,0.050000,0.000700
0.920000,0.660000,0.050000,0.000403
0.940000,0.660000,0.050000,0.000216
0.960000,0.660000,0.050000,0.000093
0.980000,0.660000,0.050000,0.000000
0.000000,0.680000,0.050000,0.000000
0.020000,0.680000,0.050000,0.000041
0.040000,0.680000,0.050000,0.000096
0.060000,0.680000,0.050000,0.000183
0.080000,0.680000,0.050000,0.000326
0.100000,0.680000,0.050000,0.000560
0.120000,0.680000,0.050000,0.000935
0.140000,0.680000,0.050000,0.001522
0.160000,0.680000,0.050000,0.002413
0.180000,0.680000,0.050000,0.003730
0.200000,0.680000,0.050000,0.005621
0.220000,0.680000,0.050000,0.008255
0.240000,0.680000,0.050000,0.011814
0.260000,0.680000,0.050000,0.016474
0.280000,0.680000,0.050000,0.022380
0.300000,0.680000,0.050000,0.029616
0.320000,0.680000,0.050000,0.038173
0.340000,0.680000,0.050000,0.047920
0.360000,0.680000,0.050000,0.058579
0.380000,0.680000,0.050000,0.069729
0.400000,0.680000,0.050000,0.080816
0.420000,0.680000,0.050000,0.091194
0.440000,0.680000,0.050000,0.100184
0.460000,0.680000,0.050000,0.107146
0.480000,0.680000,0.050000,0.111555
0.500000,0.680000,0.050000,0.113064
0.520000,0.680000,0.050000,0.111555
0.540000,0.680000,0.050000,0.107146
0.560000,0.680000,0.050000,0.100184
0.580000,0.680000,0.050000,0.091194
0.600000,0.680000,0.050000,0.080816
0.620000,0.680000,0.050000,0.069729
0.640000,0.680000,0.050000,0.058579
0.660000,0.680000,0.050000,0.047920
0.680000,0.680000,0.050000,0.038173
0.700000,0.680000,0.050000,0.029616
0.720000,0.680000,0.050000,0.022380
0.740000,0.680000,0.050000,0.016474
0.760000,0.680000,0.050000,0.011814
0.780000,0.680000,0.050000,0.008255
0.800000,0.680000,0.050000,0.005621
0.820000,0.680000,0.050000,0.003730
0.840000,0.680000,0.050000,0.002413
0.860000,0.680000,0.050000,0.001521
0.880000,0.680000,0.050000,0.000934
0.900000,0.680000,0.050000,0.000557
0.920000,0.680000,0.050000,0.000320
0.940000,0.680000,0.050000,0.000172
0.960000,0.680000,0.050000,0.000074
0.980000,0.680000,0.050000,0.000000
0.000000,0.700000,0.050000,0.000000
0.020000,0.700000,0.050000,0.000032
0.040000,0.700000,0.050000,0.000075
0.060000,0.700000,0.050000,0.000142
0.080000,0.700000,0.050000,0.000253
0.100000,0.700000,0.050000,0.000434
0.120000,0.700000,0.050000,0.000725
0.140000,0.700000,0.050000,0.001180
0.160000,0.700000,0.050000,0.001871
0.180000,0.700000,0.050000,0.002892
0.200000,0.700000,0.050000,0.004359
0.220000,0.700000,0.050000,0.006402
0.240000,0.700000,0.050000,0.009163
0.260000,0.700000,0.050000,0.012778
0.280000,0.700000,0.050000,0.017361
0.300000,0.700000,0.050000,0.022976
0.320000,0.700000,0.050000,0.029616
0.340000,0.700000,0.050000,0.037179
0.360000,0.700000,0.050000,0.045452
0.380000,0.700000,0.050000,0.054105
0.400000,0.700000,0.050000,0.062710
0.420000,0.700000,0.050000,0.070765
0.440000,0.700000,0.050000,0.077742
0.460000,0.700000,0.050000,0.083146
0.480000,0.700000,0.050000,0.086568
0.500000,0.700000,0.050000,0.087740
0.520000,0.700000,0.050000,0.086568
0.540000,0.700000,0.050000,0.083146
0.560000,0.700000,0.050000,0.077742
0.580000,0.700000,0.050000,0.070765
0.600000,0.700000,0.050000,0.062710
0.620000,0.700000,0.050000,0.054105
0.640000,0.700000,0.050000,0.045452
0.660000,0.700000,0.050000,0.037179
0.680000,0.700000,0.050000,0.029616
0.700000,0.700000,0.050000,0.022976
0.720000,0.700000,0.050000,0.017361
0.740000,0.700000,0.050000,0.012778
0.760000,0.700000,0.050000,0.009163
0.780000,0.700000,0.050000,0.006402
0.800000,0.700000,0.050000,0.004359
0.820000,0.700000,0.050000,0.002892
0.840000,0.700000,0.050000,0.001871
0.860000,0.700000,0.050000,0.001179
0.880000,0.700000,0.050000,0.000724
0.900000,0.700000,0.050000,0.000432
0.920000,0.700000,0.050000,0.000248
0.940000,0.700000,0.050000,0.000133
0.960000,0.700000,0.050000,0.000058
0.980000,0.700000,0.050000,0.000000
0.000000,0.720000,0.050000,0.000000
0.020000,0.720000,0.050000,0.000024
0.040000,0.720000,0.050000,0.000056
0.060000,0.720000,0.050000,0.000107
0.080000,0.720000,0.050000,0.000191
0.100000,0.720000,0.050000,0.000328
0.120000,0.720000,0.050000,0.000547
0.140000,0.720000,0.050000,0.000891
0.160000,0.720000,0.050000,0.001413
0.180000,0.720000,0.050000,0.002184
0.200000,0.720000,0.050000,0.003292
0.220000,0.720000,0.050000,0.004836
0.240000,0.720000,0.050000,0.006922
0.260000,0.720000,0.050000,0.009654
0.280000,0.720000,0.050000,0.013117
0.300000,0.720000,0.050000,0.017361
0.320000,0.720000,0.050000,0.022380
0.340000,0.720000,0.050000,0.028096
0.360000,0.720000,0.050000,0.034350
0.380000,0.720000,0.050000,0.040891
0.400000,0.720000,0.050000,0.047396
0.420000,0.720000,0.050000,0.053486
0.440000,0.720000,0.050000,0.058761
0.460000,0.720000,0.050000,0.062846
0.480000,0.720000,0.050000,0.065433
0.500000,0.720000,0.050000,0.066319
0.520000,0.720000,0.050000,0.065433
0.540000,0.720000,0.050000,0.062846
0.560000,0.720000,0.050000,0.058761
0.580000,0.720000,0.050000,0.053486
0.600000,0.720000,0.050000,0.047396
0.620000,0.720000,0.050000,0.040891
0.640000,0.720000,0.050000,0.034350
0.660000,0.720000,0.050000,0.028096
0.680000,0.720000,0.050000,0.022380
0.700000,0.720000,0.050000,0.017361
0.720000,0.720000,0.050000,0.013117
0.740000,0.720000,0.050000,0.009654
0.760000,0.720000,0.050000,0.006922
0.780000,0.720000,0.050000,0.004836
0.800000,0.720000,0.050000,0.003292
0.820000,0.720000,0.050000,0.002184
0.840000,0.720000,0.050000,0.001413
0.860000,0.720000,0.050000,0.000890
0.880000,0.720000,0.050000,0.000547
0.900000,0.720000,0.050000,0.000326
0.920000,0.720000,0.050000,0.000187
0.940000,0.720000,0.050000,0.000100
0.960000,0.720000,0.050000,0.000043
0.980000,0.720000,0.050000,0.000000
0.000000,0.740000,0.050000,0.000000
0.020000,0.740000,0.050000,0.000018
0.040000,0.740000,0.050000,0.000041
0.060000,0.740000,0.050000,0.000079
0.080000,0.740000,0.050000,0.000140
0.100000,0.740000,0.050000,0.000241
0.120000,0.740000,0.050000,0.000403
0.140000,0.740000,0.050000,0.000655
0.160000,0.740000,0.050000,0.001039
0.180000,0.740000,0.050000,0.001607
0.200000,0.740000,0.050000,0.002422
0.220000,0.740000,0.050000,0.003558
0.240000,0.740000,0.050000,0.005094
0.260000,0.740000,0.050000,0.007105
0.280000,0.740000,0.050000,0.009654
0.300000,0.740000,0.050000,0.012778
0.320000,0.740000,0.050000,0.016474
0.340000,0.740000,0.050000,0.020683
0.360000,0.740000,0.050000,0.025288
0.380000,0.740000,0.050000,0.030105
0.400000,0.740000,0.050000,0.034895
0.420000,0.740000,0.050000,0.039380
0.440000,0.740000,0.050000,0.043265
0.460000,0.740000,0.050000,0.046274
0.480000,0.740000,0.050000,0.048179
0.500000,0.740000,0.050000,0.048832
0.520000,0.740000,0.050000,0.048179
0.540000,0.740000,0.050000,0.046274
0.560000,0.740000,0.050000,0.043265
0.580000,0.740000,0.050000,0.039380
0.600000,0.740000,0.050000,0.034895
0.620000,0.740000,0.050000,0.030105
0.640000,0.740000,0.050000,0.025288
0.660000,0.740000,0.050000,0.020683
0.680000,0.740000,0.050000,0.016474
0.700000,0.740000,0.050000,0.012778
0.720000,0.740000,0.050000,0.009654
0.740000,0.740000,0.050000,0.007105
0.760000,0.740000,0.050000,0.005094
0.780000,0.740000,0.050000,0.003558
0.800000,0.740000,0.050000,0.002422
0.820000,0.740000,0.050000,0.001607
0.840000,0.740000,0.050000,0.001039
0.860000,0.740000,0.050000,0.000655
0.880000,0.740000,0.050000,0.000402
0.900000,0.740000,0.050000,0.000240
0.920000,0.740000,0.050000,0.000138
0.940000,0.740000,0.050000,0.000074
0.960000,0.740000,0.050000,0.000032
0.980000,0.740000,0.050000,0.000000
0.000000,0.760000,0.050000,0.000000
0.020000,0.760000,0.050000,0.000013
0.040000,0.760000,0.050000,0.000030
0.060000,0.760000,0.050000,0.000056
0.080000,0.760000,0.050000,0.000101
0.100000,0.760000,0.050000,0.000173
0.120000,0.760000,0.050000,0.000288
0.140000,0.760000,0.050000,0.000469
0.160000,0.760000,0.050000,0.000745
0.180000,0.760000,0.050000,0.001152
0.200000,0.760000,0.050000,0.001736
0.220000,0.760000,0.050000,0.002551
0.240000,0.760000,0.050000,0.003652
0.260000,0.760000,0.050000,0.005094
0.280000,0.760000,0.050000,0.006922
0.300000,0.760000,0.050000,0.009163
0.320000,0.760000,0.050000,0.011814
0.340000,0.760000,0.050000,0.014833
0.360000,0.760000,0.050000,0.018137
0.380000,0.760000,0.050000,0.021593
0.400000,0.760000,0.050000,0.025030
0.420000,0.760000,0.050000,0.028248
0.440000,0.760000,0.050000,0.031035
0.460000,0.760000,0.050000,0.033194
0.480000,0.760000,0.050000,0.034562
0.500000,0.760000,0.050000,0.035030
0.520000,0.760000,0.050000,0.034562
0.540000,0.760000,0.050000,0.033194
0.560000,0.760000,0.050000,0.031035
0.580000,0.760000,0.050000,0.028248
0.600000,0.760000,0.050000,0.025030
0.620000,0.760000,0.050000,0.021593
0.640000,0.760000,0.050000,0.018137
0.660000,0.760000,0.050000,0.014833
0.680000,0.760000,0.050000,0.011814
0.700000,0.760000,0.050000,0.009163
0.720000,0.760000,0.050000,0.006922
0.740000,0.760000,0.050000,0.005094
0.760000,0.760000,0.050000,0.003652
0.780000,0.760000,0.050000,0.002551
0.800000,0.760000,0.050000,0.001736
0.820000,0.760000,0.050000,0.001152
0.840000,0.760000,0.050000,0.000745
0.860000,0.760000,0.050000,0.000469
0.880000,0.760000,0.050000,0.000288
0.900000,0.760000,0.050000,0.000172
0.920000,0.760000,0.050000,0.000099
0.940000,0.760000,0.050000,0.000053
0.960000,0.760000,0.050000,0.000023
0.980000,0.760000,0.050000,0.000000
0.000000,0.780000,0.050000,0.000000
0.020000,0.780000,0.050000,0.000009
0.040000,0.780000,0.050000,0.000021
0.060000,0.780000,0.050000,0.000039
0.080000,0.780000,0.050000,0.000070
0.100000,0.780000,0.050000,0.000120
0.120000,0.780000,0.050000,0.000201
0.140000,0.780000,0.050000,0.000328
0.160000,0.780000,0.050000,0.000520
0.180000,0.780000,0.050000,0.000804
0.200000,0.780000,0.050000,0.001212
0.220000,0.780000,0.050000,0.001781
0.240000,0.780000,0.050000,0.002551
0.260000,0.780000,0.050000,0.003558
0.280000,0.780000,0.050000,0.004836
0.300000,0.780000,0.050000,0.006402
0.320000,0.780000,0.050000,0.008255
0.340000,0.780000,0.050000,0.010365
0.360000,0.780000,0.050000,0.012674
0.380000,0.780000,0.050000,0.015091
0.400000,0.780000,0.050000,0.017493
0.420000,0.780000,0.050000,0.019743
0.440000,0.780000,0.050000,0.021692
0.460000,0.780000,0.050000,0.023202
0.480000,0.780000,0.050000,0.024158
0.500000,0.780000,0.050000,0.024485
0.520000,0.780000,0.050000,0.024158
0.540000,0.780000,0.050000,0.023202
0.560000,0.780000,0.050000,0.021692
0.580000,0.780000,0.050000,0.019743
0.600000,0.780000,0.050000,0.017493
0.620000,0.780000,0.050000,0.015091
0.640000,0.780000,0.050000,0.012674
0.660000,0.780000,0.050000,0.010365
0.680000,0.780000,0.050000,0.008255
0.700000,0.780000,0.050000,0.006402
0.720000,0.780000,0.050000,0.004836
0.740000,0.780000,0.050000,0.003558
0.760000,0.780000,0.050000,0.002551
0.780000,0.780000,0.050000,0.001781
0.800000,0.780000,0.050000,0.001212
0.820000,0.780000,0.050000,0.000804
0.840000,0.780000,0.050000,0.000520
0.860000,0.780000,0.050000,0.000327
0.880000,0.780000,0.050000,0.000201
0.900000,0.780000,0.050000,0.000120
0.920000,0.780000,0.050000,0.000069
0.940000,0.780000,0.050000,0.000037
0.960000,0.780000,0.050000,0.000016
0.980000,0.780000,0.050000,0.000000
0.000000,0.800000,0.050000,0.000000
0.020000,0.800000,0.050000,0.000006
0.040000,0.800000,0.050000,0.000014
0.060000,0.800000,0.050000,0.000027
0.080000,0.800000,0.050000,0.000048
0.100000,0.800000,0.050000,0.000082
0.120000,0.800000,0.050000,0.000137
0.140000,0.800000,0.050000,0.000223
0.160000,0.800000,0.050000,0.000354
0.180000,0.800000,0.050000,0.000547
0.200000,0.800000,0.050000,0.000825
0.220000,0.800000,0.050000,0.001212
0.240000,0.800000,0.050000,0.001736
0.260000,0.800000,0.050000,0.002422
0.280000,0.800000,0.050000,0.003292
0.300000,0.800000,0.050000,0.004359
0.320000,0.800000,0.050000,0.005621
0.340000,0.800000,0.050000,0.007058
0.360000,0.800000,0.050000,0.008631
0.380000,0.800000,0.050000,0.010277
0.400000,0.800000,0.050000,0.011914
0.420000,0.800000,0.050000,0.013447
0.440000,0.800000,0.050000,0.014775
0.460000,0.800000,0.050000,0.015803
0.480000,0.800000,0.050000,0.016455
0.500000,0.800000,0.050000,0.016678
0.520000,0.800000,0.050000,0.016455
0.540000,0.800000,0.050000,0.015803
0.560000,0.800000,0.050000,0.014775
0.580000,0.800000,0.050000,0.013447
0.600000,0.800000,0.050000,0.011914
0.620000,0.800000,0.050000,0.010277
0.640000,0.800000,0.050000,0.008631
0.660000,0.800000,0.050000,0.007058
0.680000,0.800000,0.050000,0.005621
0.700000,0.800000,0.050000,0.004359
0.720000,0.800000,0.050000,0.003292
0.740000,0.800000,0.050000,0.002422
0.760000,0.800000,0.050000,0.001736
0.780000,0.800000,0.050000,0.001212
0.800000,0.800000,0.050000,0.000825
0.820000,0.800000,0.050000,0.000547
0.840000,0.800000,0.050000,0.000354
0.860000,0.800000,0.050000,0.000223
0.880000,0.800000,0.050000,0.000137
0.900000,0.800000,0.050000,0.000081
0.920000,0.800000,0.050000,0.000047
0.940000,0.800000,0.050000,0.000025
0.960000,0.800000,0.050000,0.000011
0.980000,0.800000,0.050000,0.000000
0.000000,0.820000,0.050000,0.000000
0.020000,0.820000,0.050000,0.000004
0.040000,0.820000,0.050000,0.000009
0.060000,0.820000,0.050000,0.000018
0.080000,0.820000,0.050000,0.000032
0.100000,0.820000,0.050000,0.000054
0.120000,0.820000,0.050000,0.000091
0.140000,0.820000,0.050000,0.000148
0.160000,0.820000,0.050000,0.000234
0.180000,0.820000,0.050000,0.000363
0.200000,0.820000,0.050000,0.000547
0.220000,0.820000,0.050000,0.000804
0.240000,0.820000,0.050000,0.001152
0.260000,0.820000,0.050000,0.001607
0.280000,0.820000,0.050000,0.002184
0.300000,0.820000,0.050000,0.002892
0.320000,0.820000,0.050000,0.003730
0.340000,0.820000,0.050000,0.004684
0.360000,0.820000,0.050000,0.005729
0.380000,0.820000,0.050000,0.006822
0.400000,0.820000,0.050000,0.007909
0.420000,0.820000,0.050000,0.008926
0.440000,0.820000,0.050000,0.009808
0.460000,0.820000,0.050000,0.010491
0.480000,0.820000,0.050000,0.010924
0.500000,0.820000,0.050000,0.011072
0.520000,0.820000,0.050000,0.010924
0.540000,0.820000,0.050000,0.010491
0.560000,0.820000,0.050000,0.009808
0.580000,0.820000,0.050000,0.008926
0.600000,0.820000,0.050000,0.007909
0.620000,0.820000,0.050000,0.006822
0.640000,0.820000,0.050000,0.005729
0.660000,0.820000,0.050000,0.004684
0.680000,0.820000,0.050000,0.003730
0.700000,0.820000,0.050000,0.002892
0.720000,0.820000,0.050000,0.002184
0.740000,0.820000,0.050000,0.001607
0.760000,0.820000,0.050000,0.001152
0.780000,0.820000,0.050000,0.000804
0.800000,0.820000,0.050000,0.000547
0.820000,0.820000,0.050000,0.000363
0.840000,0.820000,0.050000,0.000234
0.860000,0.820000,0.050000,0.000148
0.880000,0.820000,0.050000,0.000091
0.900000,0.820000,0.050000,0.000054
